# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    2.64000000e+00  8.78161662e-02  1.61343730e-02  1.61343730e-02  5.35563248e-01  1.67620989e-01  0.00000000e+00  1.05234651e+00  1.64603079e-01
    2.66000000e+00  8.87941108e-02  1.67876541e-02  1.67876541e-02  5.33917520e-01  1.66742148e-01  0.00000000e+00  1.05308925e+00  1.64308909e-01
    2.68000000e+00  8.97688164e-02  1.74473717e-02  1.74473717e-02  5.32263613e-01  1.65859806e-01  0.00000000e+00  1.05383401e+00  1.64015986e-01
    2.70000000e+00  9.07402092e-02  1.81132847e-02  1.81132847e-02  5.30602242e-01  1.64974362e-01  0.00000000e+00  1.05458071e+00  1.63724301e-01
    2.72000000e+00  9.17082195e-02  1.87851391e-02  1.87851391e-02  5.28933332e-01  1.64084819e-01  0.00000000e+00  1.05532934e+00  1.63433853e-01
    2.74000000e+00  9.26727810e-02  1.94627404e-02  1.94627404e-02  5.27257670e-01  1.63192070e-01  0.00000000e+00  1.05607974e+00  1.63144627e-01
    2.76000000e+00  9.36338367e-02  2.01459952e-02  2.01459952e-02  5.25574648e-01  1.62296633e-01  0.00000000e+00  1.05683195e+00  1.62856604e-01
    2.78000000e+00  9.45913149e-02  2.08348468e-02  2.08348468e-02  5.23885442e-01  1.61398480e-01  0.00000000e+00  1.05758559e+00  1.62569779e-01
    2.80000000e+00  9.55451388e-02  2.15292672e-02  2.15292672e-02  5.22188767e-01  1.60496437e-01  0.00000000e+00  1.05834118e+00  1.62284130e-01
    2.82000000e+00  9.64952344e-02  2.22292797e-02  2.22292797e-02  5.20485381e-01  1.59591168e-01  0.00000000e+00  1.05909851e+00  1.61999635e-01
    2.84000000e+00  9.74415354e-02  2.29348482e-02  2.29348482e-02  5.18774988e-01  1.58682345e-01  0.00000000e+00  1.05985760e+00  1.61716276e-01
    2.86000000e+00  9.83839822e-02  2.36457972e-02  2.36457972e-02  5.17057366e-01  1.57772011e-01  0.00000000e+00  1.06061842e+00  1.61434041e-01
    2.88000000e+00  9.93225135e-02  2.43618858e-02  2.43618858e-02  5.15332319e-01  1.56860946e-01  0.00000000e+00  1.06138105e+00  1.61152939e-01
    2.90000000e+00  1.00257093e-01  2.50829476e-02  2.50829476e-02  5.13598214e-01  1.55948994e-01  0.00000000e+00  1.06214570e+00  1.60872908e-01
    2.92000000e+00  1.01187662e-01  2.58088602e-02  2.58088602e-02  5.11855443e-01  1.55035840e-01  0.00000000e+00  1.06291232e+00  1.60593948e-01
    2.94000000e+00  1.02114161e-01  2.65395593e-02  2.65395593e-02  5.10106710e-01  1.54121339e-01  0.00000000e+00  1.06368049e+00  1.60316079e-01
    2.96000000e+00  1.03036548e-01  2.72749402e-02  2.72749402e-02  5.08349802e-01  1.53210547e-01  0.00000000e+00  1.06445039e+00  1.60039265e-01
    2.98000000e+00  1.03954798e-01  2.80148551e-02  2.80148551e-02  5.06583415e-01  1.52299529e-01  0.00000000e+00  1.06522235e+00  1.59763462e-01
    3.00000000e+00  1.04868862e-01  2.87591200e-02  2.87591200e-02  5.04809243e-01  1.51383792e-01  0.00000000e+00  1.06599638e+00  1.59488685e-01
    3.02000000e+00  1.05778708e-01  2.95075912e-02  2.95075912e-02  5.03027181e-01  1.50464188e-01  0.00000000e+00  1.06677231e+00  1.59214928e-01
    3.04000000e+00  1.06684296e-01  3.02601118e-02  3.02601118e-02  5.01237015e-01  1.49539029e-01  0.00000000e+00  1.06755031e+00  1.58942159e-01
    3.06000000e+00  1.07585577e-01  3.10165269e-02  3.10165269e-02  4.99441341e-01  1.48610309e-01  0.00000000e+00  1.06832999e+00  1.58670384e-01
    3.08000000e+00  1.08482508e-01  3.17766723e-02  3.17766723e-02  4.97638632e-01  1.47678074e-01  0.00000000e+00  1.06911156e+00  1.58399583e-01
    3.10000000e+00  1.09375057e-01  3.25404222e-02  3.25404222e-02  4.95830003e-01  1.46741351e-01  0.00000000e+00  1.06989469e+00  1.58129743e-01
    3.12000000e+00  1.10263163e-01  3.33076927e-02  3.33076927e-02  4.94017113e-01  1.45803024e-01  0.00000000e+00  1.07067923e+00  1.57860883e-01
    3.14000000e+00  1.11146794e-01  3.40782676e-02  3.40782676e-02  4.92202145e-01  1.44860441e-01  0.00000000e+00  1.07146470e+00  1.57593022e-01
    3.16000000e+00  1.12025921e-01  3.48519893e-02  3.48519893e-02  4.90384853e-01  1.43915160e-01  0.00000000e+00  1.07225121e+00  1.57326132e-01
